Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1565926888,2019-08-16T03:41:28Z,UAE38,"25.252518,55.370667",0,24,146
1565926898,2019-08-16T03:41:38Z,UAE38,"25.251703,55.371262",0,21,146
1565926906,2019-08-16T03:41:46Z,UAE38,"25.251156,55.371651",0,18,146
1565926936,2019-08-16T03:42:16Z,UAE38,"25.249748,55.373657",0,16,120
1565926945,2019-08-16T03:42:25Z,UAE38,"25.249317,55.374462",0,18,120
1565926983,2019-08-16T03:43:03Z,UAE38,"25.2477,55.377312",0,18,120
1565926992,2019-08-16T03:43:12Z,UAE38,"25.247385,55.377895",0,23,120
1565927003,2019-08-16T03:43:23Z,UAE38,"25.247246,55.378128",0,13,120
1565927101,2019-08-16T03:45:01Z,UAE38,"25.247074,55.378445",0,17,120
1565927107,2019-08-16T03:45:07Z,UAE38,"25.24696,55.378647",0,22,120
1565927159,2019-08-16T03:45:59Z,UAE38,"25.244522,55.377842",0,17,213
1565927170,2019-08-16T03:46:10Z,UAE38,"25.243895,55.377365",0,30,219
1565927178,2019-08-16T03:46:18Z,UAE38,"25.243881,55.376919",0,28,264
1565927240,2019-08-16T03:47:20Z,UAE38,"25.245667,55.373699",0,30,300
1565927252,2019-08-16T03:47:32Z,UAE38,"25.245977,55.3731",0,30,300
1565927262,2019-08-16T03:47:42Z,UAE38,"25.246315,55.372505",0,33,300
1565927272,2019-08-16T03:47:52Z,UAE38,"25.246582,55.372028",0,32,300
1565927337,2019-08-16T03:48:57Z,UAE38,"25.246769,55.368996",0,24,210
1565927354,2019-08-16T03:49:14Z,UAE38,"25.246124,55.368549",0,22,210
1565927400,2019-08-16T03:50:00Z,UAE38,"25.244917,55.36739",0,22,250
1565927408,2019-08-16T03:50:08Z,UAE38,"25.245127,55.367115",0,21,292
1565927436,2019-08-16T03:50:36Z,UAE38,"25.245768,55.36639",0,11,312
1565927547,2019-08-16T03:52:27Z,UAE38,"25.245838,55.366173",0,0,290
